"","Matricula","Campus","Facultad","Carrera","Proceso","HoraRegistro"
"11490","221347","ULV","NM","KIN","Asignación de Carga Académica",2021-08-20 12:38:23
"11491","221347","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-08-20 12:50:01
"11492","221347","ULV","NM","KIN","Solicitud de Carga Académica",2021-08-20 11:03:51
"11493","221347","ULV","NM","KIN","Pago Deposito/Tranferencia",2022-01-25 18:42:26
"11494","221347","ULV","NM","KIN","Inscripción Finalizada",2022-01-25 12:59:01
"11495","221347","ULV","NM","KIN","Confirmación Pago Deposito",2022-01-25 09:56:03
"11496","221351","ULV","FCA","LAEE","Asignación de Carga Académica",2022-01-24 12:42:22
"11497","221351","ULV","FCA","LAEE","Asignación de Carga Académica",2022-01-24 12:45:12
"11498","221351","ULV","FCA","LAEE","Asignación de Cálculo de Cobro",2022-01-25 11:29:44
"11499","221351","ULV","FCA","LAEE","Confirmación Pago Deposito",2022-01-26 16:31:36
"11500","221351","ULV","FCA","LAEE","Inscripción Finalizada",2022-01-26 16:44:49
"11501","221351","ULV","FCA","LAEE","Asignación de Carga Académica",2021-08-20 11:13:52
"11502","221351","ULV","FCA","LAEE","Solicitud de Carga Académica",2021-08-20 11:03:39
"11503","221351","ULV","FCA","LAEE","Confirmación Pago Deposito",2021-08-23 12:41:52
"11504","221351","ULV","FCA","LAEE","Solicitud de Cálculo de Cobro",2021-08-20 13:32:38
"11505","221351","ULV","FCA","LAEE","Asignación de Cálculo de Cobro",2021-08-20 13:59:15
"11506","221351","ULV","FCA","LAEE","Solicitud de Cálculo de Cobro",2022-01-21 17:02:58
"11507","221351","ULV","FCA","LAEE","Asignación de Cálculo de Cobro",2022-01-23 08:54:21
"11508","221351","ULV","FCA","LAEE","Asignación de Carga Académica",2022-01-21 14:05:29
"11509","221351","ULV","FCA","LAEE","Solicitud de Carga Académica",2022-01-21 11:02:52
"11510","221354","TUXTLA","FICTGZ","CPTGZ","Inscripción Finalizada",2021-08-26 09:19:12
"11511","221354","TUXTLA","FICTGZ","CPTGZ","Confirmación Pago Deposito",2021-08-25 12:04:15
"11512","221354","TUXTLA","FICTGZ","CPTGZ","Solicitud de Cálculo de Cobro",2021-08-25 11:31:52
"11513","221354","TUXTLA","FICTGZ","CPTGZ","Asignación de Cálculo de Cobro",2021-08-25 11:42:20
"11514","221354","TUXTLA","FICTGZ","CPTGZ","Solicitud de Carga Académica",2021-08-25 10:07:34
"11515","221354","TUXTLA","FICTGZ","CPTGZ","Asignación de Carga Académica",2021-08-25 11:12:50
"11516","221356","ULV","NM","KIN","Solicitud de Carga Académica",2021-08-26 10:09:12
"11517","221356","ULV","NM","KIN","Asignación de Carga Académica",2021-08-26 11:14:26
"11518","221356","ULV","NM","KIN","Solicitud de Cálculo de Cobro",2021-08-26 11:16:53
"11519","221356","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-08-26 11:30:23
"11520","221356","ULV","NM","KIN","Pago Deposito/Tranferencia",2021-09-03 13:10:30
"11521","221356","ULV","NM","KIN","Confirmación Pago Deposito",2021-09-03 13:21:38
"11522","221356","ULV","NM","KIN","Pago Deposito/Tranferencia",2021-09-03 12:59:28
"11523","221356","ULV","NM","KIN","Inscripción Finalizada",2021-09-06 09:05:37
"11524","221356","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-12-07 15:38:20
"11525","221356","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-12-07 15:38:25
"11526","221356","ULV","NM","KIN","Confirmación Pago Deposito",2022-01-21 11:49:13
"11527","221356","ULV","NM","KIN","Inscripción Finalizada",2022-01-21 13:11:01
"11528","221356","ULV","NM","KIN","Pago Deposito/Tranferencia",2022-01-20 18:18:41
"11529","221356","ULV","NM","KIN","Pago Deposito/Tranferencia",2022-01-20 17:17:26
"11530","221357","ULV","NM","BACH","Solicitud de Carga Académica",2021-09-09 09:19:57
"11531","221357","ULV","NM","BACH","Asignación de Carga Académica",2021-09-09 09:21:52
"11532","221357","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-09-09 09:23:46
"11533","221357","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-09 09:29:39
"11534","221357","ULV","NM","BACH","Confirmación Pago Deposito",2021-09-22 17:34:10
"11535","221358","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2021-08-25 11:57:57
"11536","221358","ULV","FSC","IDS","Pago Deposito/Tranferencia",2021-08-25 14:23:16
"11537","221358","ULV","FSC","IDS","Inscripción Finalizada",2021-08-25 16:36:26
"11538","221358","ULV","FSC","IDS","Confirmación Pago Deposito",2021-08-25 16:31:11
"11539","221358","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2021-08-25 09:42:01
"11540","221358","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2021-08-25 11:33:35
"11541","221358","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2021-08-25 11:37:13
"11542","221358","ULV","FSC","IDS","Solicitud de Carga Académica",2021-08-25 00:17:10
"11543","221358","ULV","FSC","IDS","Asignación de Carga Académica",2021-08-25 05:49:04
"11544","221358","ULV","FSC","IDS","Solicitud de Cálculo de Cobro",2021-08-25 05:54:52
"11545","221362","ULV","NM","BACH","Confirmación Pago Deposito",2021-09-03 09:39:38
"11546","221362","ULV","NM","BACH","Solicitud de Carga Académica",2021-09-02 17:05:00
"11547","221362","ULV","NM","BACH","Asignación de Carga Académica",2021-09-02 17:09:26
"11548","221362","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-09-02 17:13:18
"11549","221362","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-02 17:20:14
"11550","221363","ULV","NM","BACH","Solicitud de Carga Académica",2021-09-06 13:01:11
"11551","221363","ULV","NM","BACH","Confirmación Pago Deposito",2021-09-06 17:08:22
"11552","221363","ULV","NM","BACH","Asignación de Carga Académica",2021-09-06 15:51:18
"11553","221363","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-09-06 16:16:24
"11554","221363","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-06 16:28:55
"11555","221363","ULV","NM","BACH","Asignación de Carga Académica",2022-01-21 08:51:27
"11556","221363","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2022-01-21 12:27:21
"11557","221363","ULV","NM","BACH","Asignación de Cálculo de Cobro",2022-01-21 13:37:08
"11558","221363","ULV","NM","BACH","Solicitud de Carga Académica",2022-01-20 10:47:42
"11559","221363","ULV","NM","BACH","Confirmación Pago Deposito",2022-01-24 10:54:46
"11560","221363","ULV","NM","BACH","Inscripción Finalizada",2022-01-24 11:26:52
"11561","221364","ULV","NM","BACH","Asignación de Cálculo de Cobro",2022-01-24 10:25:11
"11562","221364","ULV","NM","BACH","Confirmación Pago Deposito",2022-02-08 10:42:25
"11563","221364","ULV","NM","BACH","Inscripción Finalizada",2022-02-09 09:50:32
"11564","221364","ULV","NM","BACH","Asignación de Carga Académica",2022-01-24 08:59:09
"11565","221364","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2022-01-24 09:34:16
"11566","221364","ULV","NM","BACH","Solicitud de Carga Académica",2022-01-21 09:50:58
"11567","221364","ULV","NM","BACH","Solicitud de Carga Académica",2021-09-06 16:34:00
"11568","221364","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-09 12:27:50
"11569","221364","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-09 12:30:46
"11570","221364","ULV","NM","BACH","Asignación de Carga Académica",2021-09-07 16:51:33
"11571","221364","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-09-07 16:54:41
"11572","221364","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-07 16:59:32
"11573","221364","ULV","NM","BACH","Confirmación Pago Deposito",2021-09-13 12:20:46
"11574","221364","ULV","NM","BACH","Inscripción Finalizada",2021-09-13 12:55:58
"11575","221365","ULV","NM","PRIM","Inscripción Finalizada",2021-09-13 12:54:24
"11576","221365","ULV","NM","PRIM","Asignación de Cálculo de Cobro",2021-09-07 15:52:49
"11577","221365","ULV","NM","PRIM","Confirmación Pago Deposito",2021-09-09 16:32:12
"11578","221365","ULV","NM","PRIM","Asignación de Cálculo de Cobro",2021-09-07 11:24:17
"11579","221365","ULV","NM","PRIM","Solicitud de Cálculo de Cobro",2021-09-07 09:42:49
"11580","221365","ULV","NM","PRIM","Asignación de Carga Académica",2021-09-02 12:46:37
"11581","221365","ULV","NM","PRIM","Inscripción Finalizada",2022-01-28 13:47:38
"11582","221365","ULV","NM","PRIM","Confirmación Pago Deposito",2022-01-28 13:31:20
"11583","221366","ULV","NM","KIN","Confirmación Pago Deposito",2022-01-28 13:31:54
"11584","221366","ULV","NM","KIN","Inscripción Finalizada",2022-01-28 13:47:54
"11585","221366","ULV","NM","KIN","Asignación de Carga Académica",2021-09-02 12:56:33
"11586","221366","ULV","NM","KIN","Solicitud de Cálculo de Cobro",2021-09-09 16:38:23
"11587","221366","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-09-09 16:44:43
"11588","221366","ULV","NM","KIN","Inscripción Finalizada",2021-09-13 12:59:44
"11589","221366","ULV","NM","KIN","Confirmación Pago Deposito",2021-09-09 16:50:23
"11590","221366","ULV","NM","KIN","Asignación de Cálculo de Cobro",2021-09-17 12:44:10
"11591","221367","ULV","NM","PRIM","Inscripción Finalizada",2021-09-08 11:15:18
"11592","221367","ULV","NM","PRIM","Confirmación Pago Deposito",2021-09-06 18:13:38
"11593","221367","ULV","NM","PRIM","Solicitud de Carga Académica",2021-09-03 10:21:01
"11594","221367","ULV","NM","PRIM","Asignación de Carga Académica",2021-09-03 10:22:45
"11595","221367","ULV","NM","PRIM","Solicitud de Cálculo de Cobro",2021-09-03 10:25:20
"11596","221367","ULV","NM","PRIM","Asignación de Cálculo de Cobro",2021-09-03 10:40:27
"11597","221367","ULV","NM","PRIM","Pago Deposito/Tranferencia",2021-09-06 13:29:22
"11598","221367","ULV","NM","PRIM","Confirmación Pago Deposito",2022-02-04 11:47:06
"11599","221367","ULV","NM","PRIM","Inscripción Finalizada",2022-02-04 11:47:49
"11600","221368","ULV","NM","PRIM","Solicitud de Carga Académica",2021-09-07 10:49:29
"11601","221368","ULV","NM","PRIM","Asignación de Carga Académica",2021-09-07 10:50:53
"11602","221368","ULV","NM","PRIM","Solicitud de Cálculo de Cobro",2021-09-07 10:51:34
"11603","221368","ULV","NM","PRIM","Asignación de Cálculo de Cobro",2021-09-07 10:57:16
"11604","221368","ULV","NM","PRIM","Confirmación Pago Deposito",2021-09-08 17:48:47
"11605","221369","ULV","NM","SEC","Inscripción Finalizada",2021-09-03 12:54:07
"11606","221369","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:23
"11607","221369","ULV","NM","SEC","Solicitud de Carga Académica",2021-09-03 11:12:01
"11608","221369","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-09-03 11:28:14
"11609","221369","ULV","NM","SEC","Asignación de Carga Académica",2021-09-03 11:25:00
"11610","221369","ULV","NM","SEC","Asignación de Cálculo de Cobro",2021-09-03 12:06:49
"11611","221370","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-09-03 11:32:53
"11612","221370","ULV","NM","SEC","Asignación de Carga Académica",2021-09-03 11:26:40
"11613","221370","ULV","NM","SEC","Solicitud de Carga Académica",2021-09-03 11:13:08
"11614","221370","ULV","NM","SEC","Asignación de Cálculo de Cobro",2021-09-03 12:03:21
"11615","221370","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:30
"11616","221370","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:11
"11617","221370","ULV","NM","SEC","Inscripción Finalizada",2021-09-03 12:56:35
"11618","221370","ULV","NM","SEC","Confirmación Pago Deposito",2022-01-28 14:06:39
"11619","221370","ULV","NM","SEC","Inscripción Finalizada",2022-01-30 08:48:34
"11620","221371","ULV","NM","SEC","Inscripción Finalizada",2022-01-30 08:45:19
"11621","221371","ULV","NM","SEC","Confirmación Pago Deposito",2022-01-28 13:41:48
"11622","221371","ULV","NM","SEC","Inscripción Finalizada",2021-09-03 12:57:51
"11623","221371","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:16
"11624","221371","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:35
"11625","221371","ULV","NM","SEC","Solicitud de Carga Académica",2021-09-03 11:13:47
"11626","221371","ULV","NM","SEC","Asignación de Carga Académica",2021-09-03 11:27:23
"11627","221371","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-09-03 11:33:34
"11628","221371","ULV","NM","SEC","Asignación de Cálculo de Cobro",2021-09-03 11:53:27
"11629","221372","ULV","NM","SEC","Asignación de Cálculo de Cobro",2021-09-03 12:09:07
"11630","221372","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:03
"11631","221372","ULV","NM","SEC","Asignación de Carga Académica",2021-09-03 11:24:13
"11632","221372","ULV","NM","SEC","Solicitud de Carga Académica",2021-09-03 11:04:00
"11633","221372","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:38
"11634","221372","ULV","NM","SEC","Confirmación Pago Deposito",2021-09-03 12:47:20
"11635","221372","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-09-03 12:03:21
"11636","221372","ULV","NM","SEC","Inscripción Finalizada",2021-09-03 12:59:22
"11637","221372","ULV","NM","SEC","Confirmación Pago Deposito",2022-01-28 13:43:40
"11638","221372","ULV","NM","SEC","Inscripción Finalizada",2022-01-30 08:44:57
"11639","221373","ULV","FCA","LAEE","Solicitud de Carga Académica",2021-09-03 13:33:00
"11640","221373","ULV","FCA","LAEE","Asignación de Carga Académica",2021-09-03 13:33:53
"11641","221373","ULV","FCA","LAEE","Asignación de Carga Académica",2021-09-03 13:34:01
"11642","221373","ULV","FCA","LAEE","Solicitud de Cálculo de Cobro",2021-09-03 13:34:50
"11643","221373","ULV","FCA","LAEE","Asignación de Cálculo de Cobro",2021-09-03 13:47:43
"11644","221373","ULV","FCA","LAEE","Confirmación Pago Deposito",2021-09-03 13:52:24
"11645","221373","ULV","FCA","LAEE","Inscripción Finalizada",2021-09-03 13:57:08
"11646","221373","ULV","FCA","LAEE","Solicitud de Carga Académica",2022-01-17 11:39:13
"11647","221373","ULV","FCA","LAEE","Inscripción Finalizada",2022-01-20 18:30:06
"11648","221373","ULV","FCA","LAEE","Confirmación Pago Deposito",2022-01-20 11:02:02
"11649","221373","ULV","FCA","LAEE","Asignación de Cálculo de Cobro",2022-01-18 17:53:15
"11650","221373","ULV","FCA","LAEE","Asignación de Carga Académica",2022-01-18 15:59:26
"11651","221373","ULV","FCA","LAEE","Solicitud de Cálculo de Cobro",2022-01-18 16:18:23
"11652","221374","ULV","FCE","CIEDCS","Solicitud de Carga Académica",2021-09-05 11:49:15
"11653","221374","ULV","FCE","CIEDCS","Asignación de Carga Académica",2021-09-06 10:33:05
"11654","221374","ULV","FCE","CIEDCS","Solicitud de Cálculo de Cobro",2021-09-06 12:03:51
"11655","221374","ULV","FCE","CIEDCS","Asignación de Cálculo de Cobro",2021-09-06 12:04:55
"11656","221374","ULV","FCE","CIEDCS","Confirmación Pago Deposito",2021-09-06 12:15:38
"11657","221374","ULV","FCE","CIEDCS","Inscripción Finalizada",2021-09-06 12:30:22
"11658","221374","ULV","FCE","CIEDCS","Asignación de Carga Académica",2021-09-06 16:03:07
"11659","221375","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-07 11:21:28
"11660","221375","ULV","NM","BACH","Solicitud de Carga Académica",2021-09-07 09:44:45
"11661","221375","ULV","NM","BACH","Asignación de Carga Académica",2021-09-07 09:45:51
"11662","221375","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-09-07 09:46:17
"11663","221375","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-09-09 12:36:04
"11664","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2021-09-14 08:38:10
"11665","221375","ULV","NM","BACH","Confirmación Pago Deposito",2021-09-14 08:42:57
"11666","221375","ULV","NM","BACH","Confirmación de Pago en Línea",2021-09-23 07:44:12
"11667","221375","ULV","NM","BACH","Confirmación de Pago en Línea",2021-09-27 15:27:02
"11668","221375","ULV","NM","BACH","Solicitud de Carga Académica",2022-01-20 14:12:14
"11669","221375","ULV","NM","BACH","Asignación de Carga Académica",2022-01-21 08:52:04
"11670","221375","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2022-01-21 08:53:00
"11671","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-21 10:50:07
"11672","221375","ULV","NM","BACH","Asignación de Cálculo de Cobro",2022-01-21 10:33:18
"11673","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-24 09:53:40
"11674","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-24 08:45:25
"11675","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-24 07:49:11
"11676","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-24 08:08:01
"11677","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-23 13:36:55
"11678","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-23 11:45:19
"11679","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-23 11:28:02
"11680","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-23 08:52:55
"11681","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-23 08:44:38
"11682","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-22 18:59:04
"11683","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-22 11:49:57
"11684","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-21 18:15:43
"11685","221375","ULV","NM","BACH","Inscripción Finalizada",2022-01-28 08:49:51
"11686","221375","ULV","NM","BACH","Confirmación Pago Deposito",2022-01-27 17:53:00
"11687","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-25 07:50:41
"11688","221375","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-24 16:17:27
"11689","221376","ULV","NM","PRIM","Confirmación Pago Deposito",2022-01-23 16:31:11
"11690","221376","ULV","NM","PRIM","Inscripción Finalizada",2022-01-24 08:29:19
"11691","221376","ULV","NM","PRIM","Solicitud de Carga Académica",2021-09-15 18:00:40
"11692","221376","ULV","NM","PRIM","Asignación de Carga Académica",2021-09-16 12:49:51
"11693","221376","ULV","NM","PRIM","Asignación de Carga Académica",2021-09-16 12:49:57
"11694","221376","ULV","NM","PRIM","Solicitud de Cálculo de Cobro",2021-09-16 12:53:36
"11695","221376","ULV","NM","PRIM","Asignación de Cálculo de Cobro",2021-09-16 13:02:49
"11696","221376","ULV","NM","PRIM","Confirmación Pago Deposito",2021-09-17 10:17:27
"11697","221376","ULV","NM","PRIM","Inscripción Finalizada",2021-09-21 12:42:21
"11698","221383","ULV","NM","SEC","Asignación de Carga Académica",2021-10-06 11:23:05
"11699","221383","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-10-06 11:32:46
"11700","221383","ULV","NM","SEC","Asignación de Carga Académica",2022-01-24 09:09:09
"11701","221383","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2022-01-24 09:27:31
"11702","221383","ULV","NM","SEC","Solicitud de Carga Académica",2022-01-21 14:14:22
"11703","221383","ULV","NM","SEC","Asignación de Cálculo de Cobro",2022-01-24 10:14:44
"11704","221383","ULV","NM","SEC","Inscripción Finalizada",2022-01-25 18:12:50
"11705","221383","ULV","NM","SEC","Confirmación Pago Deposito",2022-01-25 18:02:22
"11706","221394","ULV","NM","BACH","Asignación de Cálculo de Cobro",2022-01-26 12:44:15
